,answers,question_id,respondent_id,col,row
2627,"[{u'col': u'8046212221', u'row': u'8046212223'}]",701556123,3470849534,8046212221,8046212223
2628,"[{u'col': u'8046215138', u'row': u'8046215141'}]",701556462,3470849534,8046215138,8046215141
2629,"[{u'col': u'8046216761', u'row': u'8046216762'}]",701556602,3470849534,8046216761,8046216762
2630,[{u'row': u'8050592271'}],701559548,3470849534,,8050592271
2631,"[{u'col': u'8048439315', u'row': u'8048439316'}]",701561036,3470849534,8048439315,8048439316
2632,"[{u'col': u'8048420637', u'row': u'8048420638'}]",701561447,3470849534,8048420637,8048420638
2633,"[{u'col': u'8048420904', u'row': u'8048420905'}]",701561677,3470849534,8048420904,8048420905
2634,"[{u'col': u'8048421263', u'row': u'8048421264'}]",701561901,3470849534,8048421263,8048421264
2635,"[{u'col': u'8048421569', u'row': u'8048421570'}]",701562292,3470849534,8048421569,8048421570
2636,"[{u'col': u'8048421948', u'row': u'8048421949'}]",701562604,3470849534,8048421948,8048421949
2637,"[{u'col': u'8048422198', u'row': u'8048422199'}]",701562849,3470849534,8048422198,8048422199
2638,"[{u'col': u'8048422332', u'row': u'8048422333'}]",701564205,3470849534,8048422332,8048422333
2639,"[{u'col': u'8048422570', u'row': u'8048422571'}]",701564472,3470849534,8048422570,8048422571
2640,"[{u'col': u'8048423808', u'row': u'8048423809'}]",701564973,3470849534,8048423808,8048423809
2641,"[{u'col': u'8048424104', u'row': u'8048424105'}]",701565269,3470849534,8048424104,8048424105
2642,"[{u'col': u'8048424308', u'row': u'8048424309'}]",701565917,3470849534,8048424308,8048424309
2643,"[{u'col': u'8048424724', u'row': u'8048424725'}]",701566191,3470849534,8048424724,8048424725
2644,"[{u'col': u'8048425122', u'row': u'8048425123'}]",701566359,3470849534,8048425122,8048425123
2645,"[{u'col': u'8048425428', u'row': u'8048425429'}]",701566586,3470849534,8048425428,8048425429
2646,"[{u'col': u'8048425564', u'row': u'8048425571'}]",701566927,3470849534,8048425564,8048425571
2647,"[{u'col': u'8048425928', u'row': u'8048425929'}]",701567149,3470849534,8048425928,8048425929
2648,[{u'row': u'8050595689'}],701568899,3470849534,,8050595689
2649,"[{u'col': u'8047383399', u'row': u'8047383400'}]",701568900,3470849534,8047383399,8047383400
2650,"[{u'col': u'8047384067', u'row': u'8047384068'}]",701568901,3470849534,8047384067,8047384068
2651,"[{u'col': u'8047385081', u'row': u'8047385082'}]",701568902,3470849534,8047385081,8047385082
2652,"[{u'col': u'8047386222', u'row': u'8047386223'}]",701568903,3470849534,8047386222,8047386223
2653,"[{u'col': u'8047387216', u'row': u'8047387217'}]",701568904,3470849534,8047387216,8047387217
2654,"[{u'col': u'8047388291', u'row': u'8047388292'}]",701568905,3470849534,8047388291,8047388292
2655,"[{u'col': u'8047390845', u'row': u'8047390846'}]",701568906,3470849534,8047390845,8047390846
2656,"[{u'col': u'8047391475', u'row': u'8047391476'}]",701568907,3470849534,8047391475,8047391476
2657,"[{u'col': u'8047393009', u'row': u'8047393010'}]",701568908,3470849534,8047393009,8047393010
2658,"[{u'col': u'8047393795', u'row': u'8047393797'}]",701568909,3470849534,8047393795,8047393797
2659,"[{u'col': u'8047394826', u'row': u'8047394827'}]",701568910,3470849534,8047394826,8047394827
2660,"[{u'col': u'8047395469', u'row': u'8047395470'}]",701568911,3470849534,8047395469,8047395470
2661,"[{u'col': u'8047396088', u'row': u'8047396089'}]",701568912,3470849534,8047396088,8047396089
2662,"[{u'col': u'8047396530', u'row': u'8047396531'}]",701568913,3470849534,8047396530,8047396531
2663,"[{u'col': u'8047397329', u'row': u'8047397330'}]",701568914,3470849534,8047397329,8047397330
2664,"[{u'col': u'8047397955', u'row': u'8047397956'}]",701568915,3470849534,8047397955,8047397956
2665,"[{u'col': u'8047398704', u'row': u'8047398711'}]",701568916,3470849534,8047398704,8047398711
2666,"[{u'col': u'8047399272', u'row': u'8047399273'}]",701568917,3470849534,8047399272,8047399273
2667,[{u'row': u'8048428305'}],701569440,3470849534,,8048428305
2668,[{u'row': u'8046374154'}],701541529,3470832454,,8046374154
2669,[{u'row': u'8046074293'}],701542059,3470832454,,8046074293
2670,[{u'row': u'8046076814'}],701542308,3470832454,,8046076814
2671,[{u'row': u'8046079807'}],701542637,3470832454,,8046079807
2672,"[{u'col': u'8048406414', u'row': u'8048406417'}]",701543957,3470832454,8048406414,8048406417
2673,"[{u'col': u'8048406790', u'row': u'8048406792'}]",701544253,3470832454,8048406790,8048406792
2674,"[{u'col': u'8048407195', u'row': u'8048407198'}]",701544459,3470832454,8048407195,8048407198
2675,"[{u'col': u'8048407400', u'row': u'8048407401'}]",701545007,3470832454,8048407400,8048407401
2676,"[{u'col': u'8048407850', u'row': u'8048407851'}]",701545279,3470832454,8048407850,8048407851
2677,"[{u'col': u'8048407991', u'row': u'8048407995'}]",701545540,3470832454,8048407991,8048407995
2678,"[{u'col': u'8048408319', u'row': u'8048408320'}]",701545910,3470832454,8048408319,8048408320
2679,"[{u'col': u'8048408629', u'row': u'8048408633'}]",701546058,3470832454,8048408629,8048408633
2680,"[{u'col': u'8048408890', u'row': u'8048408891'}]",701546272,3470832454,8048408890,8048408891
2681,"[{u'col': u'8048409180', u'row': u'8048409181'}]",701546480,3470832454,8048409180,8048409181
2682,"[{u'col': u'8048409660', u'row': u'8048409661'}]",701546663,3470832454,8048409660,8048409661
2683,"[{u'col': u'8048409807', u'row': u'8048409810'}]",701546895,3470832454,8048409807,8048409810
2684,"[{u'col': u'8048410165', u'row': u'8048410166'}]",701547461,3470832454,8048410165,8048410166
2685,"[{u'col': u'8048410392', u'row': u'8048410393'}]",701547599,3470832454,8048410392,8048410393
2686,"[{u'col': u'8048410656', u'row': u'8048410659'}]",701547864,3470832454,8048410656,8048410659
2687,"[{u'col': u'8048410865', u'row': u'8048410869'}]",701548022,3470832454,8048410865,8048410869
2688,"[{u'col': u'8048411167', u'row': u'8048411171'}]",701548283,3470832454,8048411167,8048411171
2689,"[{u'col': u'8048411659', u'row': u'8048411663'}]",701548637,3470832454,8048411659,8048411663
2690,"[{u'col': u'8048411981', u'row': u'8048411982'}]",701548849,3470832454,8048411981,8048411982
2691,"[{u'col': u'8048412078', u'row': u'8048412082'}]",701549063,3470832454,8048412078,8048412082
2692,"[{u'col': u'8048412206', u'row': u'8048412209'}]",701549500,3470832454,8048412206,8048412209
2693,"[{u'col': u'8048412427', u'row': u'8048412431'}]",701549775,3470832454,8048412427,8048412431
2694,"[{u'col': u'8048412777', u'row': u'8048412782'}]",701549946,3470832454,8048412777,8048412782
2695,"[{u'col': u'8048413028', u'row': u'8048413032'}]",701550120,3470832454,8048413028,8048413032
2696,"[{u'col': u'8048413517', u'row': u'8048413520'}]",701550328,3470832454,8048413517,8048413520
2697,"[{u'col': u'8048413729', u'row': u'8048413730'}]",701550505,3470832454,8048413729,8048413730
2698,"[{u'col': u'8048414039', u'row': u'8048414042'}]",701550937,3470832454,8048414039,8048414042
2699,"[{u'col': u'8048414253', u'row': u'8048414254'}]",701551109,3470832454,8048414253,8048414254
2700,"[{u'col': u'8048414584', u'row': u'8048414586'}]",701551292,3470832454,8048414584,8048414586
2701,"[{u'col': u'8048414795', u'row': u'8048414799'}]",701551484,3470832454,8048414795,8048414799
2702,"[{u'col': u'8048431680', u'row': u'8048431685'}]",701555541,3470832454,8048431680,8048431685
2703,"[{u'col': u'8046208653', u'row': u'8046208657'}]",701555721,3470832454,8046208653,8046208657
2704,"[{u'col': u'8046210826', u'row': u'8046210827'}]",701555977,3470832454,8046210826,8046210827
2705,"[{u'col': u'8046212220', u'row': u'8046212223'}]",701556123,3470832454,8046212220,8046212223
2706,"[{u'col': u'8046215139', u'row': u'8046215141'}]",701556462,3470832454,8046215139,8046215141
2707,"[{u'col': u'8046216760', u'row': u'8046216762'}]",701556602,3470832454,8046216760,8046216762
2708,[{u'row': u'8050592272'}],701559548,3470832454,,8050592272
2709,"[{u'col': u'8048439314', u'row': u'8048439316'}]",701561036,3470832454,8048439314,8048439316
2710,"[{u'col': u'8048420636', u'row': u'8048420638'}]",701561447,3470832454,8048420636,8048420638
2711,"[{u'col': u'8048420903', u'row': u'8048420905'}]",701561677,3470832454,8048420903,8048420905
2712,"[{u'col': u'8048421261', u'row': u'8048421264'}]",701561901,3470832454,8048421261,8048421264
2713,"[{u'col': u'8048421568', u'row': u'8048421570'}]",701562292,3470832454,8048421568,8048421570
2714,"[{u'col': u'8048421947', u'row': u'8048421949'}]",701562604,3470832454,8048421947,8048421949
2715,"[{u'col': u'8048422197', u'row': u'8048422199'}]",701562849,3470832454,8048422197,8048422199
2716,"[{u'col': u'8048422331', u'row': u'8048422333'}]",701564205,3470832454,8048422331,8048422333
2717,"[{u'col': u'8048422570', u'row': u'8048422571'}]",701564472,3470832454,8048422570,8048422571
2718,"[{u'col': u'8048423514', u'row': u'8048423518'}]",701564776,3470832454,8048423514,8048423518
2719,"[{u'col': u'8048423805', u'row': u'8048423809'}]",701564973,3470832454,8048423805,8048423809
2720,"[{u'col': u'8048424103', u'row': u'8048424105'}]",701565269,3470832454,8048424103,8048424105
2721,"[{u'col': u'8048424307', u'row': u'8048424309'}]",701565917,3470832454,8048424307,8048424309
2722,"[{u'col': u'8048424721', u'row': u'8048424725'}]",701566191,3470832454,8048424721,8048424725
2723,"[{u'col': u'8048425121', u'row': u'8048425123'}]",701566359,3470832454,8048425121,8048425123
2724,"[{u'col': u'8048425427', u'row': u'8048425429'}]",701566586,3470832454,8048425427,8048425429
2725,"[{u'col': u'8048425564', u'row': u'8048425571'}]",701566927,3470832454,8048425564,8048425571
2726,"[{u'col': u'8048425928', u'row': u'8048425929'}]",701567149,3470832454,8048425928,8048425929
2727,[{u'row': u'8050595690'}],701568899,3470832454,,8050595690
2728,"[{u'col': u'8047383399', u'row': u'8047383400'}]",701568900,3470832454,8047383399,8047383400
2729,"[{u'col': u'8047384067', u'row': u'8047384068'}]",701568901,3470832454,8047384067,8047384068
2730,"[{u'col': u'8047385081', u'row': u'8047385082'}]",701568902,3470832454,8047385081,8047385082
2731,"[{u'col': u'8047386222', u'row': u'8047386223'}]",701568903,3470832454,8047386222,8047386223
2732,"[{u'col': u'8047387216', u'row': u'8047387217'}]",701568904,3470832454,8047387216,8047387217
2733,"[{u'col': u'8047388291', u'row': u'8047388292'}]",701568905,3470832454,8047388291,8047388292
2734,"[{u'col': u'8047390845', u'row': u'8047390846'}]",701568906,3470832454,8047390845,8047390846
2735,"[{u'col': u'8047391474', u'row': u'8047391476'}]",701568907,3470832454,8047391474,8047391476
2736,"[{u'col': u'8047393009', u'row': u'8047393010'}]",701568908,3470832454,8047393009,8047393010
2737,"[{u'col': u'8047393788', u'row': u'8047393797'}]",701568909,3470832454,8047393788,8047393797
2738,"[{u'col': u'8047394823', u'row': u'8047394827'}]",701568910,3470832454,8047394823,8047394827
2739,"[{u'col': u'8047395469', u'row': u'8047395470'}]",701568911,3470832454,8047395469,8047395470
2740,"[{u'col': u'8047396088', u'row': u'8047396089'}]",701568912,3470832454,8047396088,8047396089
2741,"[{u'col': u'8047396529', u'row': u'8047396531'}]",701568913,3470832454,8047396529,8047396531
2742,"[{u'col': u'8047397328', u'row': u'8047397330'}]",701568914,3470832454,8047397328,8047397330
2743,"[{u'col': u'8047397954', u'row': u'8047397956'}]",701568915,3470832454,8047397954,8047397956
2744,"[{u'col': u'8047398704', u'row': u'8047398711'}]",701568916,3470832454,8047398704,8047398711
2745,"[{u'col': u'8047399272', u'row': u'8047399273'}]",701568917,3470832454,8047399272,8047399273
2746,[{u'row': u'8048428303'}],701569440,3470832454,,8048428303
2747,"[{u'col': u'8047355997', u'row': u'8047355998'}]",701569441,3470832454,8047355997,8047355998
2748,"[{u'col': u'8047357088', u'row': u'8047357089'}]",701569442,3470832454,8047357088,8047357089
2749,"[{u'col': u'8047357781', u'row': u'8047357782'}]",701569443,3470832454,8047357781,8047357782
2750,"[{u'col': u'8047358544', u'row': u'8047358546'}]",701569444,3470832454,8047358544,8047358546
2751,"[{u'col': u'8047359552', u'row': u'8047359553'}]",701569445,3470832454,8047359552,8047359553
2752,"[{u'col': u'8047359948', u'row': u'8047359949'}]",701569446,3470832454,8047359948,8047359949
2753,"[{u'col': u'8047360992', u'row': u'8047360993'}]",701569447,3470832454,8047360992,8047360993
2754,"[{u'col': u'8047362402', u'row': u'8047362403'}]",701569448,3470832454,8047362402,8047362403
2755,"[{u'col': u'8047364536', u'row': u'8047364537'}]",701569449,3470832454,8047364536,8047364537
2756,"[{u'col': u'8047366258', u'row': u'8047366262'}]",701569450,3470832454,8047366258,8047366262
2757,"[{u'col': u'8047367475', u'row': u'8047367479'}]",701569451,3470832454,8047367475,8047367479
2758,"[{u'col': u'8047368370', u'row': u'8047368371'}]",701569452,3470832454,8047368370,8047368371
2759,"[{u'col': u'8047369270', u'row': u'8047369272'}]",701569453,3470832454,8047369270,8047369272
2760,"[{u'col': u'8047371080', u'row': u'8047371084'}]",701569454,3470832454,8047371080,8047371084
2761,"[{u'col': u'8047371715', u'row': u'8047371717'}]",701569455,3470832454,8047371715,8047371717
2762,"[{u'col': u'8047372367', u'row': u'8047372369'}]",701569456,3470832454,8047372367,8047372369
2763,"[{u'col': u'8047374072', u'row': u'8047374079'}]",701569457,3470832454,8047374072,8047374079
2764,"[{u'col': u'8047375102', u'row': u'8047375103'}]",701569458,3470832454,8047375102,8047375103
2765,[{u'row': u'8046374157'}],701541529,3470816455,,8046374157
2766,[{u'row': u'8046074295'}],701542059,3470816455,,8046074295
2767,[{u'row': u'8046076814'}],701542308,3470816455,,8046076814
2768,[{u'row': u'8046079807'}],701542637,3470816455,,8046079807
2769,"[{u'col': u'8048406415', u'row': u'8048406417'}]",701543957,3470816455,8048406415,8048406417
2770,"[{u'col': u'8048406789', u'row': u'8048406792'}]",701544253,3470816455,8048406789,8048406792
2771,"[{u'col': u'8048407195', u'row': u'8048407198'}]",701544459,3470816455,8048407195,8048407198
2772,"[{u'col': u'8048407398', u'row': u'8048407401'}]",701545007,3470816455,8048407398,8048407401
2773,"[{u'col': u'8048407846', u'row': u'8048407851'}]",701545279,3470816455,8048407846,8048407851
2774,"[{u'col': u'8048408315', u'row': u'8048408320'}]",701545910,3470816455,8048408315,8048408320
2775,"[{u'col': u'8048408628', u'row': u'8048408633'}]",701546058,3470816455,8048408628,8048408633
2776,"[{u'col': u'8048408886', u'row': u'8048408891'}]",701546272,3470816455,8048408886,8048408891
2777,"[{u'col': u'8048409177', u'row': u'8048409181'}]",701546480,3470816455,8048409177,8048409181
2778,"[{u'col': u'8048409656', u'row': u'8048409661'}]",701546663,3470816455,8048409656,8048409661
2779,"[{u'col': u'8048409808', u'row': u'8048409810'}]",701546895,3470816455,8048409808,8048409810
2780,"[{u'col': u'8048410161', u'row': u'8048410166'}]",701547461,3470816455,8048410161,8048410166
2781,"[{u'col': u'8048410388', u'row': u'8048410393'}]",701547599,3470816455,8048410388,8048410393
2782,"[{u'col': u'8048410657', u'row': u'8048410659'}]",701547864,3470816455,8048410657,8048410659
2783,"[{u'col': u'8048410867', u'row': u'8048410869'}]",701548022,3470816455,8048410867,8048410869
2784,"[{u'col': u'8048411168', u'row': u'8048411171'}]",701548283,3470816455,8048411168,8048411171
2785,"[{u'col': u'8048411660', u'row': u'8048411663'}]",701548637,3470816455,8048411660,8048411663
2786,"[{u'col': u'8048411979', u'row': u'8048411982'}]",701548849,3470816455,8048411979,8048411982
2787,"[{u'col': u'8048412080', u'row': u'8048412082'}]",701549063,3470816455,8048412080,8048412082
2788,"[{u'col': u'8048412207', u'row': u'8048412209'}]",701549500,3470816455,8048412207,8048412209
2789,"[{u'col': u'8048412429', u'row': u'8048412431'}]",701549775,3470816455,8048412429,8048412431
2790,"[{u'col': u'8048412777', u'row': u'8048412782'}]",701549946,3470816455,8048412777,8048412782
2791,"[{u'col': u'8048413030', u'row': u'8048413032'}]",701550120,3470816455,8048413030,8048413032
2792,"[{u'col': u'8048413515', u'row': u'8048413520'}]",701550328,3470816455,8048413515,8048413520
2793,"[{u'col': u'8048413728', u'row': u'8048413730'}]",701550505,3470816455,8048413728,8048413730
2794,"[{u'col': u'8048414040', u'row': u'8048414042'}]",701550937,3470816455,8048414040,8048414042
2795,"[{u'col': u'8048414249', u'row': u'8048414254'}]",701551109,3470816455,8048414249,8048414254
2796,"[{u'col': u'8048414584', u'row': u'8048414586'}]",701551292,3470816455,8048414584,8048414586
2797,"[{u'col': u'8048414797', u'row': u'8048414799'}]",701551484,3470816455,8048414797,8048414799
2798,"[{u'col': u'8048431681', u'row': u'8048431685'}]",701555541,3470816455,8048431681,8048431685
2799,"[{u'col': u'8046208653', u'row': u'8046208657'}]",701555721,3470816455,8046208653,8046208657
2800,"[{u'col': u'8046210824', u'row': u'8046210827'}]",701555977,3470816455,8046210824,8046210827
2801,"[{u'col': u'8046212220', u'row': u'8046212223'}]",701556123,3470816455,8046212220,8046212223
2802,"[{u'col': u'8046215139', u'row': u'8046215141'}]",701556462,3470816455,8046215139,8046215141
2803,"[{u'col': u'8046216760', u'row': u'8046216762'}]",701556602,3470816455,8046216760,8046216762
2804,[{u'row': u'8050592279'}],701559548,3470816455,,8050592279
2805,[{u'row': u'8050595697'}],701568899,3470816455,,8050595697
2806,[{u'row': u'8048428303'}],701569440,3470816455,,8048428303
2807,"[{u'col': u'8047355997', u'row': u'8047355998'}]",701569441,3470816455,8047355997,8047355998
2808,"[{u'col': u'8047357088', u'row': u'8047357089'}]",701569442,3470816455,8047357088,8047357089
2809,"[{u'col': u'8047357781', u'row': u'8047357782'}]",701569443,3470816455,8047357781,8047357782
2810,"[{u'col': u'8047358544', u'row': u'8047358546'}]",701569444,3470816455,8047358544,8047358546
2811,"[{u'col': u'8047359552', u'row': u'8047359553'}]",701569445,3470816455,8047359552,8047359553
2812,"[{u'col': u'8047359948', u'row': u'8047359949'}]",701569446,3470816455,8047359948,8047359949
2813,"[{u'col': u'8047362402', u'row': u'8047362403'}]",701569448,3470816455,8047362402,8047362403
2814,"[{u'col': u'8047364536', u'row': u'8047364537'}]",701569449,3470816455,8047364536,8047364537
2815,"[{u'col': u'8047366261', u'row': u'8047366262'}]",701569450,3470816455,8047366261,8047366262
2816,"[{u'col': u'8047367475', u'row': u'8047367479'}]",701569451,3470816455,8047367475,8047367479
2817,"[{u'col': u'8047368369', u'row': u'8047368371'}]",701569452,3470816455,8047368369,8047368371
2818,"[{u'col': u'8047369270', u'row': u'8047369272'}]",701569453,3470816455,8047369270,8047369272
2819,"[{u'col': u'8047371080', u'row': u'8047371084'}]",701569454,3470816455,8047371080,8047371084
2820,"[{u'col': u'8047371715', u'row': u'8047371717'}]",701569455,3470816455,8047371715,8047371717
2821,"[{u'col': u'8047372367', u'row': u'8047372369'}]",701569456,3470816455,8047372367,8047372369
2822,"[{u'col': u'8047374072', u'row': u'8047374079'}]",701569457,3470816455,8047374072,8047374079
2823,"[{u'col': u'8047375101', u'row': u'8047375103'}]",701569458,3470816455,8047375101,8047375103
2824,[{u'row': u'8046374154'}],701541529,3470722409,,8046374154
2825,[{u'row': u'8046074296'}],701542059,3470722409,,8046074296
2826,[{u'row': u'8046076814'}],701542308,3470722409,,8046076814
2827,[{u'row': u'8046079807'}],701542637,3470722409,,8046079807
2828,"[{u'col': u'8048406414', u'row': u'8048406417'}]",701543957,3470722409,8048406414,8048406417
2829,"[{u'col': u'8048406790', u'row': u'8048406792'}]",701544253,3470722409,8048406790,8048406792
2830,"[{u'col': u'8048407197', u'row': u'8048407198'}]",701544459,3470722409,8048407197,8048407198
2831,"[{u'col': u'8048407398', u'row': u'8048407401'}]",701545007,3470722409,8048407398,8048407401
2832,"[{u'col': u'8048407848', u'row': u'8048407851'}]",701545279,3470722409,8048407848,8048407851
2833,"[{u'col': u'8048408316', u'row': u'8048408320'}]",701545910,3470722409,8048408316,8048408320
2834,"[{u'col': u'8048408629', u'row': u'8048408633'}]",701546058,3470722409,8048408629,8048408633
2835,"[{u'col': u'8048408887', u'row': u'8048408891'}]",701546272,3470722409,8048408887,8048408891
2836,"[{u'col': u'8048409176', u'row': u'8048409181'}]",701546480,3470722409,8048409176,8048409181
2837,"[{u'col': u'8048409657', u'row': u'8048409661'}]",701546663,3470722409,8048409657,8048409661
2838,"[{u'col': u'8048409807', u'row': u'8048409810'}]",701546895,3470722409,8048409807,8048409810
2839,"[{u'col': u'8048410161', u'row': u'8048410166'}]",701547461,3470722409,8048410161,8048410166
2840,"[{u'col': u'8048410388', u'row': u'8048410393'}]",701547599,3470722409,8048410388,8048410393
2841,"[{u'col': u'8048410657', u'row': u'8048410659'}]",701547864,3470722409,8048410657,8048410659
2842,"[{u'col': u'8048410867', u'row': u'8048410869'}]",701548022,3470722409,8048410867,8048410869
2843,"[{u'col': u'8048411168', u'row': u'8048411171'}]",701548283,3470722409,8048411168,8048411171
2844,"[{u'col': u'8048411660', u'row': u'8048411663'}]",701548637,3470722409,8048411660,8048411663
2845,"[{u'col': u'8048411980', u'row': u'8048411982'}]",701548849,3470722409,8048411980,8048411982
2846,"[{u'col': u'8048412080', u'row': u'8048412082'}]",701549063,3470722409,8048412080,8048412082
2847,"[{u'col': u'8048412208', u'row': u'8048412209'}]",701549500,3470722409,8048412208,8048412209
2848,"[{u'col': u'8048412429', u'row': u'8048412431'}]",701549775,3470722409,8048412429,8048412431
2849,"[{u'col': u'8048412777', u'row': u'8048412782'}]",701549946,3470722409,8048412777,8048412782
2850,"[{u'col': u'8048413030', u'row': u'8048413032'}]",701550120,3470722409,8048413030,8048413032
2851,"[{u'col': u'8048413515', u'row': u'8048413520'}]",701550328,3470722409,8048413515,8048413520
2852,"[{u'col': u'8048413729', u'row': u'8048413730'}]",701550505,3470722409,8048413729,8048413730
2853,"[{u'col': u'8048414039', u'row': u'8048414042'}]",701550937,3470722409,8048414039,8048414042
2854,"[{u'col': u'8048414251', u'row': u'8048414254'}]",701551109,3470722409,8048414251,8048414254
2855,"[{u'col': u'8048414585', u'row': u'8048414586'}]",701551292,3470722409,8048414585,8048414586
2856,"[{u'col': u'8048414796', u'row': u'8048414799'}]",701551484,3470722409,8048414796,8048414799
2857,"[{u'col': u'8048431684', u'row': u'8048431685'}]",701555541,3470722409,8048431684,8048431685
2858,"[{u'col': u'8046208656', u'row': u'8046208657'}]",701555721,3470722409,8046208656,8046208657
2859,"[{u'col': u'8046210826', u'row': u'8046210827'}]",701555977,3470722409,8046210826,8046210827
2860,"[{u'col': u'8046212220', u'row': u'8046212223'}]",701556123,3470722409,8046212220,8046212223
2861,"[{u'col': u'8046215137', u'row': u'8046215141'}]",701556462,3470722409,8046215137,8046215141
2862,"[{u'col': u'8046216759', u'row': u'8046216762'}]",701556602,3470722409,8046216759,8046216762
2863,[{u'row': u'8050592272'}],701559548,3470722409,,8050592272
2864,"[{u'col': u'8048439315', u'row': u'8048439316'}]",701561036,3470722409,8048439315,8048439316
2865,"[{u'col': u'8048420637', u'row': u'8048420638'}]",701561447,3470722409,8048420637,8048420638
2866,"[{u'col': u'8048420904', u'row': u'8048420905'}]",701561677,3470722409,8048420904,8048420905
2867,"[{u'col': u'8048421262', u'row': u'8048421264'}]",701561901,3470722409,8048421262,8048421264
2868,"[{u'col': u'8048421567', u'row': u'8048421570'}]",701562292,3470722409,8048421567,8048421570
2869,"[{u'col': u'8048421947', u'row': u'8048421949'}]",701562604,3470722409,8048421947,8048421949
2870,"[{u'col': u'8048422197', u'row': u'8048422199'}]",701562849,3470722409,8048422197,8048422199
2871,"[{u'col': u'8048422331', u'row': u'8048422333'}]",701564205,3470722409,8048422331,8048422333
2872,"[{u'col': u'8048422568', u'row': u'8048422571'}]",701564472,3470722409,8048422568,8048422571
2873,"[{u'col': u'8048423515', u'row': u'8048423518'}]",701564776,3470722409,8048423515,8048423518
2874,"[{u'col': u'8048423806', u'row': u'8048423809'}]",701564973,3470722409,8048423806,8048423809
2875,"[{u'col': u'8048424101', u'row': u'8048424105'}]",701565269,3470722409,8048424101,8048424105
2876,"[{u'col': u'8048424305', u'row': u'8048424309'}]",701565917,3470722409,8048424305,8048424309
2877,"[{u'col': u'8048424721', u'row': u'8048424725'}]",701566191,3470722409,8048424721,8048424725
2878,"[{u'col': u'8048425119', u'row': u'8048425123'}]",701566359,3470722409,8048425119,8048425123
2879,"[{u'col': u'8048425425', u'row': u'8048425429'}]",701566586,3470722409,8048425425,8048425429
2880,"[{u'col': u'8048425565', u'row': u'8048425571'}]",701566927,3470722409,8048425565,8048425571
2881,"[{u'col': u'8048425925', u'row': u'8048425929'}]",701567149,3470722409,8048425925,8048425929
2882,[{u'row': u'8050595695'}],701568899,3470722409,,8050595695
2883,"[{u'col': u'8047383398', u'row': u'8047383400'}]",701568900,3470722409,8047383398,8047383400
2884,"[{u'col': u'8047384066', u'row': u'8047384068'}]",701568901,3470722409,8047384066,8047384068
2885,"[{u'col': u'8047385080', u'row': u'8047385082'}]",701568902,3470722409,8047385080,8047385082
2886,"[{u'col': u'8047386221', u'row': u'8047386223'}]",701568903,3470722409,8047386221,8047386223
2887,"[{u'col': u'8047387215', u'row': u'8047387217'}]",701568904,3470722409,8047387215,8047387217
2888,"[{u'col': u'8047388290', u'row': u'8047388292'}]",701568905,3470722409,8047388290,8047388292
2889,"[{u'col': u'8047390844', u'row': u'8047390846'}]",701568906,3470722409,8047390844,8047390846
2890,"[{u'col': u'8047391474', u'row': u'8047391476'}]",701568907,3470722409,8047391474,8047391476
2891,"[{u'col': u'8047393006', u'row': u'8047393010'}]",701568908,3470722409,8047393006,8047393010
2892,"[{u'col': u'8047393788', u'row': u'8047393797'}]",701568909,3470722409,8047393788,8047393797
2893,"[{u'col': u'8047394823', u'row': u'8047394827'}]",701568910,3470722409,8047394823,8047394827
2894,"[{u'col': u'8047395466', u'row': u'8047395470'}]",701568911,3470722409,8047395466,8047395470
2895,"[{u'col': u'8047396085', u'row': u'8047396089'}]",701568912,3470722409,8047396085,8047396089
2896,"[{u'col': u'8047396527', u'row': u'8047396531'}]",701568913,3470722409,8047396527,8047396531
2897,"[{u'col': u'8047397326', u'row': u'8047397330'}]",701568914,3470722409,8047397326,8047397330
2898,"[{u'col': u'8047397952', u'row': u'8047397956'}]",701568915,3470722409,8047397952,8047397956
2899,"[{u'col': u'8047398706', u'row': u'8047398711'}]",701568916,3470722409,8047398706,8047398711
2900,"[{u'col': u'8047399267', u'row': u'8047399273'}]",701568917,3470722409,8047399267,8047399273
2901,[{u'row': u'8048428303'}],701569440,3470722409,,8048428303
2902,"[{u'col': u'8047355997', u'row': u'8047355998'}]",701569441,3470722409,8047355997,8047355998
2903,"[{u'col': u'8047357088', u'row': u'8047357089'}]",701569442,3470722409,8047357088,8047357089
2904,"[{u'col': u'8047357781', u'row': u'8047357782'}]",701569443,3470722409,8047357781,8047357782
2905,"[{u'col': u'8047358544', u'row': u'8047358546'}]",701569444,3470722409,8047358544,8047358546
2906,"[{u'col': u'8047359552', u'row': u'8047359553'}]",701569445,3470722409,8047359552,8047359553
2907,"[{u'col': u'8047359948', u'row': u'8047359949'}]",701569446,3470722409,8047359948,8047359949
2908,"[{u'col': u'8047360992', u'row': u'8047360993'}]",701569447,3470722409,8047360992,8047360993
2909,"[{u'col': u'8047362401', u'row': u'8047362403'}]",701569448,3470722409,8047362401,8047362403
2910,"[{u'col': u'8047364533', u'row': u'8047364537'}]",701569449,3470722409,8047364533,8047364537
2911,"[{u'col': u'8047366259', u'row': u'8047366262'}]",701569450,3470722409,8047366259,8047366262
2912,"[{u'col': u'8047367477', u'row': u'8047367479'}]",701569451,3470722409,8047367477,8047367479
2913,"[{u'col': u'8047368367', u'row': u'8047368371'}]",701569452,3470722409,8047368367,8047368371
