,answers,question_id,respondent_id,col,row,heading,type.family,type.subtype,text_y,position_y,question_heading
176,[{u'row': u'8046079807'}],701542637,3470891561,,8046079807,I work outside of MHA in a clinical/therapeutic capacity: ,single_choice,horiz,No,3.0,701542637_I work outside of MHA in a clinical/therapeutic capacity: 
177,[{u'row': u'8046079807'}],701542637,3470850197,,8046079807,I work outside of MHA in a clinical/therapeutic capacity: ,single_choice,horiz,No,3.0,701542637_I work outside of MHA in a clinical/therapeutic capacity: 
178,[{u'row': u'8046079807'}],701542637,3470849534,,8046079807,I work outside of MHA in a clinical/therapeutic capacity: ,single_choice,horiz,No,3.0,701542637_I work outside of MHA in a clinical/therapeutic capacity: 
179,[{u'row': u'8046079807'}],701542637,3470832454,,8046079807,I work outside of MHA in a clinical/therapeutic capacity: ,single_choice,horiz,No,3.0,701542637_I work outside of MHA in a clinical/therapeutic capacity: 
180,[{u'row': u'8046079807'}],701542637,3470816455,,8046079807,I work outside of MHA in a clinical/therapeutic capacity: ,single_choice,horiz,No,3.0,701542637_I work outside of MHA in a clinical/therapeutic capacity: 
181,[{u'row': u'8046079807'}],701542637,3470722409,,8046079807,I work outside of MHA in a clinical/therapeutic capacity: ,single_choice,horiz,No,3.0,701542637_I work outside of MHA in a clinical/therapeutic capacity: 
182,[{u'row': u'8046079807'}],701542637,3470414174,,8046079807,I work outside of MHA in a clinical/therapeutic capacity: ,single_choice,horiz,No,3.0,701542637_I work outside of MHA in a clinical/therapeutic capacity: 
183,[{u'row': u'8046079807'}],701542637,3470398091,,8046079807,I work outside of MHA in a clinical/therapeutic capacity: ,single_choice,horiz,No,3.0,701542637_I work outside of MHA in a clinical/therapeutic capacity: 
184,[{u'row': u'8046079807'}],701542637,3470284672,,8046079807,I work outside of MHA in a clinical/therapeutic capacity: ,single_choice,horiz,No,3.0,701542637_I work outside of MHA in a clinical/therapeutic capacity: 
185,[{u'row': u'8046079807'}],701542637,3470258609,,8046079807,I work outside of MHA in a clinical/therapeutic capacity: ,single_choice,horiz,No,3.0,701542637_I work outside of MHA in a clinical/therapeutic capacity: 
186,[{u'row': u'8046079807'}],701542637,3470253432,,8046079807,I work outside of MHA in a clinical/therapeutic capacity: ,single_choice,horiz,No,3.0,701542637_I work outside of MHA in a clinical/therapeutic capacity: 
187,[{u'row': u'8046079807'}],701542637,3470232721,,8046079807,I work outside of MHA in a clinical/therapeutic capacity: ,single_choice,horiz,No,3.0,701542637_I work outside of MHA in a clinical/therapeutic capacity: 
188,[{u'row': u'8046079807'}],701542637,3470226906,,8046079807,I work outside of MHA in a clinical/therapeutic capacity: ,single_choice,horiz,No,3.0,701542637_I work outside of MHA in a clinical/therapeutic capacity: 
189,[{u'row': u'8046079807'}],701542637,3470220950,,8046079807,I work outside of MHA in a clinical/therapeutic capacity: ,single_choice,horiz,No,3.0,701542637_I work outside of MHA in a clinical/therapeutic capacity: 
190,[{u'row': u'8046079806'}],701542637,3476473331,,8046079806,I work outside of MHA in a clinical/therapeutic capacity: ,single_choice,horiz,Yes (Full-Time),2.0,701542637_I work outside of MHA in a clinical/therapeutic capacity: 
191,[{u'row': u'8046079806'}],701542637,3475874211,,8046079806,I work outside of MHA in a clinical/therapeutic capacity: ,single_choice,horiz,Yes (Full-Time),2.0,701542637_I work outside of MHA in a clinical/therapeutic capacity: 
192,[{u'row': u'8046079806'}],701542637,3471709160,,8046079806,I work outside of MHA in a clinical/therapeutic capacity: ,single_choice,horiz,Yes (Full-Time),2.0,701542637_I work outside of MHA in a clinical/therapeutic capacity: 
193,[{u'row': u'8046079806'}],701542637,3470226804,,8046079806,I work outside of MHA in a clinical/therapeutic capacity: ,single_choice,horiz,Yes (Full-Time),2.0,701542637_I work outside of MHA in a clinical/therapeutic capacity: 
194,[{u'row': u'8046079805'}],701542637,3476261511,,8046079805,I work outside of MHA in a clinical/therapeutic capacity: ,single_choice,horiz,Yes (Part-Time),1.0,701542637_I work outside of MHA in a clinical/therapeutic capacity: 
195,[{u'row': u'8046079805'}],701542637,3473964533,,8046079805,I work outside of MHA in a clinical/therapeutic capacity: ,single_choice,horiz,Yes (Part-Time),1.0,701542637_I work outside of MHA in a clinical/therapeutic capacity: 
196,[{u'row': u'8046079805'}],701542637,3473843369,,8046079805,I work outside of MHA in a clinical/therapeutic capacity: ,single_choice,horiz,Yes (Part-Time),1.0,701542637_I work outside of MHA in a clinical/therapeutic capacity: 
197,[{u'row': u'8046079805'}],701542637,3471180758,,8046079805,I work outside of MHA in a clinical/therapeutic capacity: ,single_choice,horiz,Yes (Part-Time),1.0,701542637_I work outside of MHA in a clinical/therapeutic capacity: 
198,[{u'row': u'8046079805'}],701542637,3470907035,,8046079805,I work outside of MHA in a clinical/therapeutic capacity: ,single_choice,horiz,Yes (Part-Time),1.0,701542637_I work outside of MHA in a clinical/therapeutic capacity: 
199,[{u'row': u'8046079805'}],701542637,3470226947,,8046079805,I work outside of MHA in a clinical/therapeutic capacity: ,single_choice,horiz,Yes (Part-Time),1.0,701542637_I work outside of MHA in a clinical/therapeutic capacity: 
200,[{u'row': u'8050592279'}],701559548,3476473331,,8050592279,I receive individual clinical supervision with: ,single_choice,vertical,I do not receive clinical supervision (Skip to Next Page),10.0,701559548_I receive individual clinical supervision with: 
201,[{u'row': u'8050592279'}],701559548,3474575463,,8050592279,I receive individual clinical supervision with: ,single_choice,vertical,I do not receive clinical supervision (Skip to Next Page),10.0,701559548_I receive individual clinical supervision with: 
202,[{u'row': u'8050592279'}],701559548,3473964533,,8050592279,I receive individual clinical supervision with: ,single_choice,vertical,I do not receive clinical supervision (Skip to Next Page),10.0,701559548_I receive individual clinical supervision with: 
203,[{u'row': u'8050592279'}],701559548,3470947152,,8050592279,I receive individual clinical supervision with: ,single_choice,vertical,I do not receive clinical supervision (Skip to Next Page),10.0,701559548_I receive individual clinical supervision with: 
204,[{u'row': u'8050592279'}],701559548,3470906332,,8050592279,I receive individual clinical supervision with: ,single_choice,vertical,I do not receive clinical supervision (Skip to Next Page),10.0,701559548_I receive individual clinical supervision with: 
205,[{u'row': u'8050592279'}],701559548,3470902797,,8050592279,I receive individual clinical supervision with: ,single_choice,vertical,I do not receive clinical supervision (Skip to Next Page),10.0,701559548_I receive individual clinical supervision with: 
206,[{u'row': u'8050592279'}],701559548,3470816455,,8050592279,I receive individual clinical supervision with: ,single_choice,vertical,I do not receive clinical supervision (Skip to Next Page),10.0,701559548_I receive individual clinical supervision with: 
207,[{u'row': u'8050592279'}],701559548,3470414174,,8050592279,I receive individual clinical supervision with: ,single_choice,vertical,I do not receive clinical supervision (Skip to Next Page),10.0,701559548_I receive individual clinical supervision with: 
208,[{u'row': u'8050592279'}],701559548,3470232721,,8050592279,I receive individual clinical supervision with: ,single_choice,vertical,I do not receive clinical supervision (Skip to Next Page),10.0,701559548_I receive individual clinical supervision with: 
209,[{u'row': u'8050592279'}],701559548,3470226947,,8050592279,I receive individual clinical supervision with: ,single_choice,vertical,I do not receive clinical supervision (Skip to Next Page),10.0,701559548_I receive individual clinical supervision with: 
210,[{u'row': u'8050592275'}],701559548,3476261511,,8050592275,I receive individual clinical supervision with: ,single_choice,vertical,Kelly,6.0,701559548_I receive individual clinical supervision with: 
211,[{u'row': u'8050592275'}],701559548,3474541819,,8050592275,I receive individual clinical supervision with: ,single_choice,vertical,Kelly,6.0,701559548_I receive individual clinical supervision with: 
212,[{u'row': u'8050592275'}],701559548,3470398091,,8050592275,I receive individual clinical supervision with: ,single_choice,vertical,Kelly,6.0,701559548_I receive individual clinical supervision with: 
213,[{u'row': u'8050592274'}],701559548,3476136366,,8050592274,I receive individual clinical supervision with: ,single_choice,vertical,Caroline,5.0,701559548_I receive individual clinical supervision with: 
214,[{u'row': u'8050592274'}],701559548,3474794291,,8050592274,I receive individual clinical supervision with: ,single_choice,vertical,Caroline,5.0,701559548_I receive individual clinical supervision with: 
215,[{u'row': u'8050592274'}],701559548,3473831485,,8050592274,I receive individual clinical supervision with: ,single_choice,vertical,Caroline,5.0,701559548_I receive individual clinical supervision with: 
216,[{u'row': u'8050592270'}],701559548,3475874211,,8050592270,I receive individual clinical supervision with: ,single_choice,vertical,Anitha,1.0,701559548_I receive individual clinical supervision with: 
217,[{u'row': u'8050592270'}],701559548,3475449067,,8050592270,I receive individual clinical supervision with: ,single_choice,vertical,Anitha,1.0,701559548_I receive individual clinical supervision with: 
218,[{u'row': u'8050592270'}],701559548,3473843369,,8050592270,I receive individual clinical supervision with: ,single_choice,vertical,Anitha,1.0,701559548_I receive individual clinical supervision with: 
219,[{u'row': u'8050592270'}],701559548,3471140384,,8050592270,I receive individual clinical supervision with: ,single_choice,vertical,Anitha,1.0,701559548_I receive individual clinical supervision with: 
220,[{u'row': u'8050592270'}],701559548,3470907035,,8050592270,I receive individual clinical supervision with: ,single_choice,vertical,Anitha,1.0,701559548_I receive individual clinical supervision with: 
221,[{u'row': u'8050592273'}],701559548,3475188757,,8050592273,I receive individual clinical supervision with: ,single_choice,vertical,Jackie,4.0,701559548_I receive individual clinical supervision with: 
222,[{u'row': u'8050592273'}],701559548,3473996226,,8050592273,I receive individual clinical supervision with: ,single_choice,vertical,Jackie,4.0,701559548_I receive individual clinical supervision with: 
223,[{u'row': u'8050592273'}],701559548,3473067435,,8050592273,I receive individual clinical supervision with: ,single_choice,vertical,Jackie,4.0,701559548_I receive individual clinical supervision with: 
224,[{u'row': u'8050592273'}],701559548,3472697336,,8050592273,I receive individual clinical supervision with: ,single_choice,vertical,Jackie,4.0,701559548_I receive individual clinical supervision with: 
225,[{u'row': u'8050592273'}],701559548,3471180758,,8050592273,I receive individual clinical supervision with: ,single_choice,vertical,Jackie,4.0,701559548_I receive individual clinical supervision with: 
226,[{u'row': u'8050592278'}],701559548,3474618594,,8050592278,I receive individual clinical supervision with: ,single_choice,vertical,Maria,9.0,701559548_I receive individual clinical supervision with: 
227,[{u'row': u'8050592278'}],701559548,3474448137,,8050592278,I receive individual clinical supervision with: ,single_choice,vertical,Maria,9.0,701559548_I receive individual clinical supervision with: 
228,[{u'row': u'8050592278'}],701559548,3473984055,,8050592278,I receive individual clinical supervision with: ,single_choice,vertical,Maria,9.0,701559548_I receive individual clinical supervision with: 
229,[{u'row': u'8050592278'}],701559548,3471709160,,8050592278,I receive individual clinical supervision with: ,single_choice,vertical,Maria,9.0,701559548_I receive individual clinical supervision with: 
230,[{u'row': u'8050592278'}],701559548,3470891561,,8050592278,I receive individual clinical supervision with: ,single_choice,vertical,Maria,9.0,701559548_I receive individual clinical supervision with: 
231,[{u'row': u'8050592272'}],701559548,3474149564,,8050592272,I receive individual clinical supervision with: ,single_choice,vertical,Gloria,3.0,701559548_I receive individual clinical supervision with: 
232,[{u'row': u'8050592272'}],701559548,3473085361,,8050592272,I receive individual clinical supervision with: ,single_choice,vertical,Gloria,3.0,701559548_I receive individual clinical supervision with: 
233,[{u'row': u'8050592272'}],701559548,3471232645,,8050592272,I receive individual clinical supervision with: ,single_choice,vertical,Gloria,3.0,701559548_I receive individual clinical supervision with: 
234,[{u'row': u'8050592272'}],701559548,3470850197,,8050592272,I receive individual clinical supervision with: ,single_choice,vertical,Gloria,3.0,701559548_I receive individual clinical supervision with: 
235,[{u'row': u'8050592272'}],701559548,3470832454,,8050592272,I receive individual clinical supervision with: ,single_choice,vertical,Gloria,3.0,701559548_I receive individual clinical supervision with: 
236,[{u'row': u'8050592272'}],701559548,3470722409,,8050592272,I receive individual clinical supervision with: ,single_choice,vertical,Gloria,3.0,701559548_I receive individual clinical supervision with: 
237,[{u'row': u'8050592272'}],701559548,3470220950,,8050592272,I receive individual clinical supervision with: ,single_choice,vertical,Gloria,3.0,701559548_I receive individual clinical supervision with: 
238,[{u'row': u'8050592276'}],701559548,3473964152,,8050592276,I receive individual clinical supervision with: ,single_choice,vertical,Derick,7.0,701559548_I receive individual clinical supervision with: 
239,[{u'row': u'8050592276'}],701559548,3470253432,,8050592276,I receive individual clinical supervision with: ,single_choice,vertical,Derick,7.0,701559548_I receive individual clinical supervision with: 
240,[{u'row': u'8050592277'}],701559548,3473230773,,8050592277,I receive individual clinical supervision with: ,single_choice,vertical,Swayne,8.0,701559548_I receive individual clinical supervision with: 
241,[{u'row': u'8050592277'}],701559548,3470284672,,8050592277,I receive individual clinical supervision with: ,single_choice,vertical,Swayne,8.0,701559548_I receive individual clinical supervision with: 
242,[{u'row': u'8050592271'}],701559548,3470849534,,8050592271,I receive individual clinical supervision with: ,single_choice,vertical,Ellen,2.0,701559548_I receive individual clinical supervision with: 
